буква       raw    |   enc
  а:       0.0392  |  0.0353
  б:       0.0196  |  0.0431
  в:       0.0353  |  0.0392
  г:       0.0275  |  0.0431
  д:       0.0392  |  0.0314
  е:       0.0431  |  0.0196
  ж:       0.0392  |  0.0314
  з:       0.0157  |  0.0431
  и:       0.0196  |  0.0627
  й:       0.0431  |  0.0275
  к:       0.0118  |  0.0471
  л:       0.0275  |  0.0235
  м:       0.0353  |  0.0314
  н:       0.0118  |  0.0235
  о:       0.0235  |  0.0392
  п:       0.0196  |  0.0510
  р:       0.0431  |  0.0314
  с:       0.0235  |  0.0196
  т:       0.0431  |  0.0235
  у:       0.0392  |  0.0275
  ф:       0.0157  |  0.0078
  х:       0.0275  |  0.0314
  ц:       0.0275  |  0.0235
  ч:       0.0275  |  0.0392
  ш:       0.0157  |  0.0157
  щ:       0.0275  |  0.0196
  ъ:       0.0235  |  0.0235
  ы:       0.0314  |  0.0275
  ь:       0.0314  |  0.0431
  э:       0.0431  |  0.0235
  ю:       0.0627  |  0.0275
  я:       0.0275  |  0.0157
  ё:       0.0392  |  0.0078
