буква       raw    |   enc
  а:       0.0392  |  0.0275
  б:       0.0275  |  0.0118
  в:       0.0314  |  0.0353
  г:       0.0235  |  0.0118
  д:       0.0353  |  0.0275
  е:       0.0275  |  0.0353
  ж:       0.0235  |  0.0353
  з:       0.0314  |  0.0510
  и:       0.0235  |  0.0275
  й:       0.0392  |  0.0510
  к:       0.0157  |  0.0275
  л:       0.0314  |  0.0314
  м:       0.0196  |  0.0392
  н:       0.0510  |  0.0196
  о:       0.0235  |  0.0471
  п:       0.0235  |  0.0235
  р:       0.0353  |  0.0353
  с:       0.0275  |  0.0353
  т:       0.0275  |  0.0196
  у:       0.0157  |  0.0196
  ф:       0.0392  |  0.0196
  х:       0.0431  |  0.0235
  ц:       0.0314  |  0.0392
  ч:       0.0510  |  0.0471
  ш:       0.0235  |  0.0314
  щ:       0.0314  |  0.0353
  ъ:       0.0314  |  0.0235
  ы:       0.0196  |  0.0471
  ь:       0.0235  |  0.0235
  э:       0.0392  |  0.0275
  ю:       0.0353  |  0.0196
  я:       0.0431  |  0.0353
  ё:       0.0157  |  0.0157
