буква       raw    |   enc
  а:       0.0353  |  0.0235
  б:       0.0510  |  0.0353
  в:       0.0314  |  0.0235
  г:       0.0275  |  0.0431
  д:       0.0471  |  0.0392
  е:       0.0275  |  0.0314
  ж:       0.0235  |  0.0235
  з:       0.0118  |  0.0196
  и:       0.0275  |  0.0471
  й:       0.0275  |  0.0353
  к:       0.0275  |  0.0392
  л:       0.0275  |  0.0275
  м:       0.0235  |  0.0549
  н:       0.0314  |  0.0196
  о:       0.0314  |  0.0314
  п:       0.0471  |  0.0471
  р:       0.0196  |  0.0196
  с:       0.0353  |  0.0275
  т:       0.0157  |  0.0118
  у:       0.0627  |  0.0235
  ф:       0.0118  |  0.0431
  х:       0.0353  |  0.0196
  ц:       0.0314  |  0.0196
  ч:       0.0157  |  0.0314
  ш:       0.0118  |  0.0314
  щ:       0.0235  |  0.0235
  ъ:       0.0235  |  0.0471
  ы:       0.0353  |  0.0353
  ь:       0.0353  |  0.0157
  э:       0.0431  |  0.0196
  ю:       0.0314  |  0.0235
  я:       0.0353  |  0.0353
  ё:       0.0353  |  0.0314
