буква       raw    |   enc
  а:       0.0431  |  0.0314
  б:       0.0353  |  0.0314
  в:       0.0235  |  0.0353
  г:       0.0510  |  0.0431
  д:       0.0314  |  0.0431
  е:       0.0392  |  0.0157
  ж:       0.0157  |  0.0353
  з:       0.0235  |  0.0353
  и:       0.0314  |  0.0314
  й:       0.0314  |  0.0431
  к:       0.0196  |  0.0235
  л:       0.0431  |  0.0314
  м:       0.0275  |  0.0275
  н:       0.0353  |  0.0471
  о:       0.0196  |  0.0353
  п:       0.0196  |  0.0314
  р:       0.0314  |  0.0314
  с:       0.0353  |  0.0196
  т:       0.0314  |  0.0196
  у:       0.0353  |  0.0275
  ф:       0.0235  |  0.0196
  х:       0.0235  |  0.0275
  ц:       0.0471  |  0.0275
  ч:       0.0196  |  0.0039
  ш:       0.0235  |  0.0235
  щ:       0.0275  |  0.0275
  ъ:       0.0235  |  0.0588
  ы:       0.0392  |  0.0431
  ь:       0.0314  |  0.0235
  э:       0.0157  |  0.0275
  ю:       0.0275  |  0.0275
  я:       0.0431  |  0.0196
  ё:       0.0314  |  0.0314
