буква       raw    |   enc
  а:       0.0431  |  0.0353
  б:       0.0157  |  0.0275
  в:       0.0157  |  0.0431
  г:       0.0392  |  0.0275
  д:       0.0157  |  0.0157
  е:       0.0157  |  0.0549
  ж:       0.0275  |  0.0275
  з:       0.0235  |  0.0353
  и:       0.0353  |  0.0235
  й:       0.0431  |  0.0392
  к:       0.0353  |  0.0078
  л:       0.0353  |  0.0392
  м:       0.0353  |  0.0235
  н:       0.0314  |  0.0314
  о:       0.0235  |  0.0314
  п:       0.0235  |  0.0235
  р:       0.0118  |  0.0235
  с:       0.0510  |  0.0275
  т:       0.0392  |  0.0353
  у:       0.0275  |  0.0157
  ф:       0.0275  |  0.0157
  х:       0.0275  |  0.0431
  ц:       0.0314  |  0.0471
  ч:       0.0275  |  0.0353
  ш:       0.0510  |  0.0196
  щ:       0.0314  |  0.0275
  ъ:       0.0431  |  0.0196
  ы:       0.0196  |  0.0275
  ь:       0.0314  |  0.0353
  э:       0.0235  |  0.0314
  ю:       0.0353  |  0.0314
  я:       0.0235  |  0.0392
  ё:       0.0392  |  0.0392
