буква       raw    |   enc
  а:       0.0196  |  0.0235
  б:       0.0235  |  0.0353
  в:       0.0431  |  0.0196
  г:       0.0157  |  0.0627
  д:       0.0353  |  0.0196
  е:       0.0510  |  0.0235
  ж:       0.0235  |  0.0314
  з:       0.0431  |  0.0392
  и:       0.0431  |  0.0314
  й:       0.0039  |  0.0392
  к:       0.0196  |  0.0314
  л:       0.0157  |  0.0196
  м:       0.0235  |  0.0471
  н:       0.0275  |  0.0196
  о:       0.0235  |  0.0235
  п:       0.0235  |  0.0588
  р:       0.0314  |  0.0196
  с:       0.0471  |  0.0314
  т:       0.0314  |  0.0471
  у:       0.0353  |  0.0275
  ф:       0.0235  |  0.0314
  х:       0.0275  |  0.0078
  ц:       0.0471  |  0.0353
  ч:       0.0275  |  0.0118
  ш:       0.0196  |  0.0471
  щ:       0.0275  |  0.0196
  ъ:       0.0510  |  0.0431
  ы:       0.0392  |  0.0314
  ь:       0.0314  |  0.0392
  э:       0.0353  |  0.0157
  ю:       0.0353  |  0.0235
  я:       0.0353  |  0.0235
  ё:       0.0196  |  0.0196
