буква       raw    |   enc
  а:       0.0235  |  0.0392
  б:       0.0157  |  0.0353
  в:       0.0353  |  0.0549
  г:       0.0235  |  0.0235
  д:       0.0549  |  0.0235
  е:       0.0275  |  0.0196
  ж:       0.0392  |  0.0196
  з:       0.0314  |  0.0314
  и:       0.0314  |  0.0392
  й:       0.0353  |  0.0275
  к:       0.0353  |  0.0196
  л:       0.0431  |  0.0157
  м:       0.0157  |  0.0471
  н:       0.0157  |  0.0431
  о:       0.0314  |  0.0431
  п:       0.0275  |  0.0392
  р:       0.0196  |  0.0235
  с:       0.0235  |  0.0275
  т:       0.0275  |  0.0196
  у:       0.0157  |  0.0275
  ф:       0.0275  |  0.0588
  х:       0.0431  |  0.0196
  ц:       0.0314  |  0.0157
  ч:       0.0353  |  0.0235
  ш:       0.0353  |  0.0353
  щ:       0.0353  |  0.0196
  ъ:       0.0275  |  0.0235
  ы:       0.0353  |  0.0392
  ь:       0.0235  |  0.0314
  э:       0.0471  |  0.0157
  ю:       0.0314  |  0.0353
  я:       0.0235  |  0.0314
  ё:       0.0314  |  0.0314
