буква       raw    |   enc
  а:       0.0275  |  0.0392
  б:       0.0235  |  0.0196
  в:       0.0275  |  0.0118
  г:       0.0275  |  0.0471
  д:       0.0392  |  0.0275
  е:       0.0314  |  0.0392
  ж:       0.0275  |  0.0392
  з:       0.0314  |  0.0314
  и:       0.0275  |  0.0392
  й:       0.0275  |  0.0314
  к:       0.0314  |  0.0235
  л:       0.0275  |  0.0353
  м:       0.0353  |  0.0235
  н:       0.0471  |  0.0157
  о:       0.0275  |  0.0314
  п:       0.0627  |  0.0392
  р:       0.0471  |  0.0196
  с:       0.0235  |  0.0157
  т:       0.0314  |  0.0353
  у:       0.0157  |  0.0118
  ф:       0.0196  |  0.0667
  х:       0.0275  |  0.0275
  ц:       0.0314  |  0.0431
  ч:       0.0275  |  0.0118
  ш:       0.0353  |  0.0353
  щ:       0.0275  |  0.0118
  ъ:       0.0431  |  0.0314
  ы:       0.0196  |  0.0431
  ь:       0.0157  |  0.0275
  э:       0.0196  |  0.0431
  ю:       0.0314  |  0.0235
  я:       0.0157  |  0.0314
  ё:       0.0471  |  0.0275
