буква       raw    |   enc
  а:       0.0392  |  0.0314
  б:       0.0196  |  0.0510
  в:       0.0314  |  0.0196
  г:       0.0314  |  0.0118
  д:       0.0235  |  0.0275
  е:       0.0157  |  0.0196
  ж:       0.0157  |  0.0353
  з:       0.0196  |  0.0353
  и:       0.0353  |  0.0392
  й:       0.0431  |  0.0157
  к:       0.0275  |  0.0157
  л:       0.0275  |  0.0510
  м:       0.0275  |  0.0314
  н:       0.0196  |  0.0235
  о:       0.0275  |  0.0196
  п:       0.0314  |  0.0588
  р:       0.0431  |  0.0235
  с:       0.0431  |  0.0235
  т:       0.0235  |  0.0353
  у:       0.0431  |  0.0235
  ф:       0.0275  |  0.0431
  х:       0.0275  |  0.0314
  ц:       0.0431  |  0.0392
  ч:       0.0235  |  0.0392
  ш:       0.0471  |  0.0314
  щ:       0.0118  |  0.0196
  ъ:       0.0392  |  0.0471
  ы:       0.0471  |  0.0431
  ь:       0.0235  |  0.0157
  э:       0.0353  |  0.0235
  ю:       0.0314  |  0.0118
  я:       0.0235  |  0.0275
  ё:       0.0314  |  0.0353
