буква       raw    |   enc
  а:       0.0939  |  0.0041
  б:       0.0327  |  0.0082
  в:       0.0122  |  0.0245
  г:       0.0204  |  0.0122
  д:       0.0163  |  0.0122
  е:       0.0571  |  0.0286
  ж:       0.0041  |  0.0327
  з:       0.0327  |  0.0122
  и:       0.0939  |  0.0122
  й:       0.0041  |  0.0245
  к:       0.0449  |  0.0367
  л:       0.0653  |  0.0245
  м:       0.0245  |  0.0245
  н:       0.0327  |  0.0571
  о:       0.0735  |  0.0327
  п:       0.0367  |  0.0327
  р:       0.0286  |  0.0531
  с:       0.0490  |  0.0163
  т:       0.0204  |  0.0367
  у:       0.0163  |  0.0122
  ф:       0.0000  |  0.0082
  х:       0.0082  |  0.0449
  ц:       0.0041  |  0.0286
  ч:       0.0204  |  0.0449
  ш:       0.0082  |  0.0286
  щ:       0.0000  |  0.0204
  ъ:       0.0000  |  0.0327
  ы:       0.0204  |  0.0531
  ь:       0.0041  |  0.0122
  э:       0.0000  |  0.0122
  ю:       0.0000  |  0.0245
  я:       0.0041  |  0.0204
  ё:       0.0000  |  0.0000
