буква       raw    |   enc
  а:       0.0866  |  0.0130
  б:       0.0043  |  0.0087
  в:       0.0303  |  0.0000
  г:       0.0346  |  0.0130
  д:       0.0303  |  0.0173
  е:       0.0649  |  0.0173
  ж:       0.0130  |  0.0130
  з:       0.0043  |  0.0173
  и:       0.0260  |  0.0216
  й:       0.0173  |  0.0346
  к:       0.0173  |  0.0390
  л:       0.0346  |  0.0087
  м:       0.0173  |  0.0043
  н:       0.0476  |  0.0606
  о:       0.0649  |  0.0346
  п:       0.0260  |  0.0173
  р:       0.0519  |  0.0519
  с:       0.0260  |  0.0087
  т:       0.0606  |  0.0130
  у:       0.0260  |  0.0433
  ф:       0.0000  |  0.0173
  х:       0.0000  |  0.0519
  ц:       0.0087  |  0.0216
  ч:       0.0043  |  0.0260
  ш:       0.0043  |  0.0303
  щ:       0.0000  |  0.0130
  ъ:       0.0000  |  0.0303
  ы:       0.0130  |  0.0433
  ь:       0.0216  |  0.0303
  э:       0.0000  |  0.0173
  ю:       0.0087  |  0.0303
  я:       0.0130  |  0.0087
  ё:       0.0000  |  0.0000
