буква       raw    |   enc
  а:       0.0593  |  0.0212
  б:       0.0212  |  0.0169
  в:       0.0339  |  0.0085
  г:       0.0339  |  0.0042
  д:       0.0169  |  0.0127
  е:       0.0805  |  0.0254
  ж:       0.0169  |  0.0169
  з:       0.0085  |  0.0339
  и:       0.0254  |  0.0297
  й:       0.0085  |  0.0339
  к:       0.0339  |  0.0508
  л:       0.0212  |  0.0381
  м:       0.0127  |  0.0085
  н:       0.0339  |  0.0169
  о:       0.0678  |  0.0466
  п:       0.0297  |  0.0339
  р:       0.0424  |  0.0169
  с:       0.0254  |  0.0169
  т:       0.0508  |  0.0339
  у:       0.0424  |  0.0297
  ф:       0.0000  |  0.0169
  х:       0.0169  |  0.0212
  ц:       0.0000  |  0.0212
  ч:       0.0169  |  0.0254
  ш:       0.0000  |  0.0254
  щ:       0.0000  |  0.0339
  ъ:       0.0000  |  0.0466
  ы:       0.0212  |  0.0297
  ь:       0.0254  |  0.0212
  э:       0.0085  |  0.0212
  ю:       0.0000  |  0.0042
  я:       0.0339  |  0.0254
  ё:       0.0000  |  0.0000
