буква       raw    |   enc
  а:       0.0650  |  0.0163
  б:       0.0122  |  0.0081
  в:       0.0447  |  0.0041
  г:       0.0163  |  0.0163
  д:       0.0325  |  0.0041
  е:       0.0650  |  0.0244
  ж:       0.0041  |  0.0203
  з:       0.0081  |  0.0122
  и:       0.0772  |  0.0203
  й:       0.0122  |  0.0163
  к:       0.0203  |  0.0285
  л:       0.0488  |  0.0203
  м:       0.0285  |  0.0203
  н:       0.0447  |  0.0528
  о:       0.0610  |  0.0203
  п:       0.0366  |  0.0285
  р:       0.0325  |  0.0244
  с:       0.0528  |  0.0244
  т:       0.0528  |  0.0203
  у:       0.0325  |  0.0366
  ф:       0.0000  |  0.0244
  х:       0.0122  |  0.0163
  ц:       0.0000  |  0.0366
  ч:       0.0041  |  0.0447
  ш:       0.0041  |  0.0285
  щ:       0.0041  |  0.0447
  ъ:       0.0000  |  0.0285
  ы:       0.0122  |  0.0407
  ь:       0.0163  |  0.0366
  э:       0.0000  |  0.0285
  ю:       0.0081  |  0.0447
  я:       0.0041  |  0.0081
  ё:       0.0000  |  0.0122
