буква       raw    |   enc
  а:       0.0515  |  0.0086
  б:       0.0043  |  0.0043
  в:       0.0429  |  0.0086
  г:       0.0172  |  0.0086
  д:       0.0215  |  0.0129
  е:       0.0644  |  0.0129
  ж:       0.0043  |  0.0129
  з:       0.0129  |  0.0258
  и:       0.0644  |  0.0386
  й:       0.0172  |  0.0129
  к:       0.0386  |  0.0300
  л:       0.0343  |  0.0258
  м:       0.0343  |  0.0558
  н:       0.0601  |  0.0601
  о:       0.1030  |  0.0258
  п:       0.0472  |  0.0515
  р:       0.0429  |  0.0258
  с:       0.0472  |  0.0172
  т:       0.0472  |  0.0300
  у:       0.0258  |  0.0172
  ф:       0.0000  |  0.0215
  х:       0.0000  |  0.0258
  ц:       0.0086  |  0.0386
  ч:       0.0043  |  0.0429
  ш:       0.0043  |  0.0515
  щ:       0.0043  |  0.0215
  ъ:       0.0000  |  0.0215
  ы:       0.0043  |  0.0515
  ь:       0.0043  |  0.0215
  э:       0.0043  |  0.0086
  ю:       0.0043  |  0.0172
  я:       0.0043  |  0.0172
  ё:       0.0000  |  0.0000
