буква       raw    |   enc
  а:       0.0402  |  0.0080
  б:       0.0120  |  0.0080
  в:       0.0361  |  0.0161
  г:       0.0080  |  0.0080
  д:       0.0321  |  0.0080
  е:       0.0683  |  0.0161
  ж:       0.0080  |  0.0080
  з:       0.0120  |  0.0281
  и:       0.0361  |  0.0120
  й:       0.0080  |  0.0361
  к:       0.0201  |  0.0201
  л:       0.0562  |  0.0080
  м:       0.0442  |  0.0120
  н:       0.0482  |  0.0361
  о:       0.1044  |  0.0241
  п:       0.0241  |  0.0522
  р:       0.0442  |  0.0161
  с:       0.0482  |  0.0120
  т:       0.0361  |  0.0281
  у:       0.0241  |  0.0522
  ф:       0.0000  |  0.0161
  х:       0.0120  |  0.0361
  ц:       0.0040  |  0.0522
  ч:       0.0201  |  0.0562
  ш:       0.0000  |  0.0562
  щ:       0.0000  |  0.0120
  ъ:       0.0000  |  0.0241
  ы:       0.0201  |  0.0361
  ь:       0.0080  |  0.0281
  э:       0.0000  |  0.0120
  ю:       0.0040  |  0.0120
  я:       0.0080  |  0.0361
  ё:       0.0000  |  0.0000
