буква       raw    |   enc
  а:       0.0569  |  0.0285
  б:       0.0163  |  0.0122
  в:       0.0488  |  0.0163
  г:       0.0081  |  0.0122
  д:       0.0244  |  0.0081
  е:       0.1138  |  0.0081
  ж:       0.0203  |  0.0122
  з:       0.0203  |  0.0122
  и:       0.0244  |  0.0122
  й:       0.0122  |  0.0366
  к:       0.0569  |  0.0366
  л:       0.0244  |  0.0488
  м:       0.0122  |  0.0366
  н:       0.0569  |  0.0325
  о:       0.0650  |  0.0203
  п:       0.0081  |  0.0610
  р:       0.0285  |  0.0203
  с:       0.0366  |  0.0163
  т:       0.0650  |  0.0366
  у:       0.0041  |  0.0244
  ф:       0.0000  |  0.0244
  х:       0.0122  |  0.0203
  ц:       0.0000  |  0.0407
  ч:       0.0081  |  0.0325
  ш:       0.0000  |  0.0122
  щ:       0.0000  |  0.0488
  ъ:       0.0000  |  0.0041
  ы:       0.0081  |  0.0163
  ь:       0.0122  |  0.0366
  э:       0.0000  |  0.0122
  ю:       0.0041  |  0.0122
  я:       0.0203  |  0.0163
  ё:       0.0000  |  0.0000
