буква       raw    |   enc
  а:       0.0392  |  0.0353
  б:       0.0549  |  0.0196
  в:       0.0549  |  0.0392
  г:       0.0235  |  0.0275
  д:       0.0196  |  0.0157
  е:       0.0627  |  0.0392
  ж:       0.0275  |  0.0157
  з:       0.0431  |  0.0118
  и:       0.0275  |  0.0314
  й:       0.0235  |  0.0471
  к:       0.0314  |  0.0235
  л:       0.0275  |  0.0314
  м:       0.0157  |  0.0314
  н:       0.0196  |  0.0431
  о:       0.0196  |  0.0275
  п:       0.0314  |  0.0275
  р:       0.0235  |  0.0314
  с:       0.0235  |  0.0353
  т:       0.0196  |  0.0314
  у:       0.0510  |  0.0353
  ф:       0.0118  |  0.0235
  х:       0.0196  |  0.0353
  ц:       0.0392  |  0.0078
  ч:       0.0353  |  0.0510
  ш:       0.0157  |  0.0275
  щ:       0.0392  |  0.0235
  ъ:       0.0196  |  0.0353
  ы:       0.0196  |  0.0314
  ь:       0.0353  |  0.0314
  э:       0.0471  |  0.0196
  ю:       0.0235  |  0.0353
  я:       0.0196  |  0.0431
  ё:       0.0353  |  0.0353
