буква       raw    |   enc
  а:       0.0275  |  0.0510
  б:       0.0235  |  0.0235
  в:       0.0275  |  0.0353
  г:       0.0275  |  0.0275
  д:       0.0392  |  0.0314
  е:       0.0314  |  0.0549
  ж:       0.0275  |  0.0235
  з:       0.0314  |  0.0039
  и:       0.0275  |  0.0275
  й:       0.0275  |  0.0314
  к:       0.0314  |  0.0235
  л:       0.0275  |  0.0314
  м:       0.0353  |  0.0275
  н:       0.0471  |  0.0471
  о:       0.0275  |  0.0275
  п:       0.0627  |  0.0235
  р:       0.0471  |  0.0157
  с:       0.0235  |  0.0431
  т:       0.0314  |  0.0353
  у:       0.0157  |  0.0275
  ф:       0.0196  |  0.0431
  х:       0.0275  |  0.0275
  ц:       0.0314  |  0.0353
  ч:       0.0275  |  0.0235
  ш:       0.0353  |  0.0235
  щ:       0.0275  |  0.0196
  ъ:       0.0431  |  0.0157
  ы:       0.0196  |  0.0235
  ь:       0.0157  |  0.0353
  э:       0.0196  |  0.0235
  ю:       0.0314  |  0.0471
  я:       0.0157  |  0.0235
  ё:       0.0471  |  0.0471
