буква       raw    |   enc
  а:       0.0431  |  0.0314
  б:       0.0510  |  0.0353
  в:       0.0235  |  0.0353
  г:       0.0235  |  0.0235
  д:       0.0235  |  0.0275
  е:       0.0196  |  0.0431
  ж:       0.0235  |  0.0392
  з:       0.0431  |  0.0353
  и:       0.0431  |  0.0235
  й:       0.0275  |  0.0431
  к:       0.0235  |  0.0157
  л:       0.0392  |  0.0275
  м:       0.0314  |  0.0196
  н:       0.0275  |  0.0353
  о:       0.0353  |  0.0510
  п:       0.0235  |  0.0157
  р:       0.0196  |  0.0510
  с:       0.0157  |  0.0196
  т:       0.0314  |  0.0431
  у:       0.0314  |  0.0314
  ф:       0.0549  |  0.0392
  х:       0.0314  |  0.0235
  ц:       0.0118  |  0.0118
  ч:       0.0275  |  0.0078
  ш:       0.0314  |  0.0431
  щ:       0.0235  |  0.0196
  ъ:       0.0314  |  0.0196
  ы:       0.0314  |  0.0353
  ь:       0.0275  |  0.0392
  э:       0.0353  |  0.0196
  ю:       0.0275  |  0.0314
  я:       0.0235  |  0.0196
  ё:       0.0431  |  0.0431
