буква       raw    |   enc
  а:       0.0549  |  0.0549
  б:       0.0314  |  0.0275
  в:       0.0157  |  0.0157
  г:       0.0314  |  0.0431
  д:       0.0275  |  0.0392
  е:       0.0235  |  0.0314
  ж:       0.0353  |  0.0314
  з:       0.0235  |  0.0471
  и:       0.0235  |  0.0235
  й:       0.0314  |  0.0275
  к:       0.0588  |  0.0196
  л:       0.0353  |  0.0431
  м:       0.0392  |  0.0314
  н:       0.0196  |  0.0196
  о:       0.0196  |  0.0471
  п:       0.0314  |  0.0157
  р:       0.0314  |  0.0196
  с:       0.0353  |  0.0275
  т:       0.0392  |  0.0353
  у:       0.0118  |  0.0314
  ф:       0.0196  |  0.0118
  х:       0.0275  |  0.0275
  ц:       0.0314  |  0.0275
  ч:       0.0314  |  0.0431
  ш:       0.0196  |  0.0392
  щ:       0.0392  |  0.0314
  ъ:       0.0353  |  0.0196
  ы:       0.0275  |  0.0235
  ь:       0.0431  |  0.0314
  э:       0.0235  |  0.0275
  ю:       0.0235  |  0.0196
  я:       0.0235  |  0.0314
  ё:       0.0353  |  0.0353
