буква       raw    |   enc
  а:       0.0196  |  0.0314
  б:       0.0235  |  0.0314
  в:       0.0431  |  0.0078
  г:       0.0157  |  0.0196
  д:       0.0353  |  0.0471
  е:       0.0510  |  0.0353
  ж:       0.0235  |  0.0392
  з:       0.0431  |  0.0431
  и:       0.0431  |  0.0196
  й:       0.0039  |  0.0392
  к:       0.0196  |  0.0353
  л:       0.0157  |  0.0353
  м:       0.0235  |  0.0314
  н:       0.0275  |  0.0196
  о:       0.0235  |  0.0314
  п:       0.0235  |  0.0157
  р:       0.0314  |  0.0392
  с:       0.0471  |  0.0471
  т:       0.0314  |  0.0314
  у:       0.0353  |  0.0275
  ф:       0.0235  |  0.0196
  х:       0.0275  |  0.0196
  ц:       0.0471  |  0.0235
  ч:       0.0275  |  0.0118
  ш:       0.0196  |  0.0157
  щ:       0.0275  |  0.0235
  ъ:       0.0510  |  0.0431
  ы:       0.0392  |  0.0471
  ь:       0.0314  |  0.0431
  э:       0.0353  |  0.0314
  ю:       0.0353  |  0.0431
  я:       0.0353  |  0.0235
  ё:       0.0196  |  0.0275
