буква       raw    |   enc
  а:       0.0314  |  0.0392
  б:       0.0275  |  0.0196
  в:       0.0471  |  0.0235
  г:       0.0353  |  0.0392
  д:       0.0471  |  0.0392
  е:       0.0314  |  0.0353
  ж:       0.0196  |  0.0471
  з:       0.0118  |  0.0196
  и:       0.0235  |  0.0314
  й:       0.0157  |  0.0431
  к:       0.0157  |  0.0314
  л:       0.0471  |  0.0275
  м:       0.0431  |  0.0431
  н:       0.0392  |  0.0275
  о:       0.0157  |  0.0314
  п:       0.0275  |  0.0392
  р:       0.0353  |  0.0196
  с:       0.0314  |  0.0314
  т:       0.0235  |  0.0157
  у:       0.0196  |  0.0157
  ф:       0.0431  |  0.0078
  х:       0.0275  |  0.0353
  ц:       0.0392  |  0.0275
  ч:       0.0275  |  0.0157
  ш:       0.0314  |  0.0314
  щ:       0.0392  |  0.0392
  ъ:       0.0431  |  0.0431
  ы:       0.0314  |  0.0471
  ь:       0.0196  |  0.0196
  э:       0.0118  |  0.0275
  ю:       0.0235  |  0.0392
  я:       0.0510  |  0.0157
  ё:       0.0235  |  0.0314
