буква       raw    |   enc
  а:       0.0157  |  0.0235
  б:       0.0392  |  0.0353
  в:       0.0392  |  0.0078
  г:       0.0314  |  0.0510
  д:       0.0157  |  0.0314
  е:       0.0431  |  0.0235
  ж:       0.0196  |  0.0510
  з:       0.0275  |  0.0196
  и:       0.0314  |  0.0392
  й:       0.0392  |  0.0235
  к:       0.0314  |  0.0196
  л:       0.0314  |  0.0275
  м:       0.0353  |  0.0314
  н:       0.0157  |  0.0392
  о:       0.0314  |  0.0235
  п:       0.0196  |  0.0275
  р:       0.0431  |  0.0353
  с:       0.0431  |  0.0196
  т:       0.0196  |  0.0235
  у:       0.0392  |  0.0314
  ф:       0.0275  |  0.0353
  х:       0.0314  |  0.0235
  ц:       0.0353  |  0.0549
  ч:       0.0275  |  0.0157
  ш:       0.0157  |  0.0235
  щ:       0.0510  |  0.0314
  ъ:       0.0353  |  0.0353
  ы:       0.0235  |  0.0314
  ь:       0.0353  |  0.0471
  э:       0.0235  |  0.0275
  ю:       0.0078  |  0.0235
  я:       0.0314  |  0.0235
  ё:       0.0431  |  0.0431
