буква       raw    |   enc
  а:       0.0392  |  0.0235
  б:       0.0314  |  0.0157
  в:       0.0235  |  0.0392
  г:       0.0314  |  0.0353
  д:       0.0314  |  0.0431
  е:       0.0314  |  0.0392
  ж:       0.0392  |  0.0314
  з:       0.0353  |  0.0275
  и:       0.0314  |  0.0314
  й:       0.0353  |  0.0275
  к:       0.0235  |  0.0235
  л:       0.0275  |  0.0353
  м:       0.0157  |  0.0353
  н:       0.0275  |  0.0314
  о:       0.0157  |  0.0314
  п:       0.0235  |  0.0471
  р:       0.0196  |  0.0235
  с:       0.0314  |  0.0196
  т:       0.0431  |  0.0431
  у:       0.0392  |  0.0196
  ф:       0.0275  |  0.0196
  х:       0.0157  |  0.0235
  ц:       0.0314  |  0.0235
  ч:       0.0431  |  0.0314
  ш:       0.0314  |  0.0314
  щ:       0.0314  |  0.0353
  ъ:       0.0392  |  0.0471
  ы:       0.0196  |  0.0157
  ь:       0.0235  |  0.0157
  э:       0.0196  |  0.0196
  ю:       0.0392  |  0.0549
  я:       0.0471  |  0.0235
  ё:       0.0353  |  0.0353
