буква       raw    |   enc
  а:       0.0549  |  0.0353
  б:       0.0118  |  0.0078
  в:       0.0196  |  0.0157
  г:       0.0196  |  0.0431
  д:       0.0588  |  0.0431
  е:       0.0314  |  0.0157
  ж:       0.0157  |  0.0078
  з:       0.0157  |  0.0235
  и:       0.0588  |  0.0353
  й:       0.0275  |  0.0275
  к:       0.0588  |  0.0157
  л:       0.0471  |  0.0471
  м:       0.0275  |  0.0392
  н:       0.0314  |  0.0275
  о:       0.0392  |  0.0235
  п:       0.0275  |  0.0196
  р:       0.0471  |  0.0471
  с:       0.0275  |  0.0353
  т:       0.0392  |  0.0353
  у:       0.0157  |  0.0588
  ф:       0.0314  |  0.0157
  х:       0.0118  |  0.0235
  ц:       0.0235  |  0.0353
  ч:       0.0314  |  0.0314
  ш:       0.0314  |  0.0118
  щ:       0.0275  |  0.0549
  ъ:       0.0353  |  0.0471
  ы:       0.0275  |  0.0235
  ь:       0.0196  |  0.0275
  э:       0.0235  |  0.0275
  ю:       0.0196  |  0.0431
  я:       0.0275  |  0.0392
  ё:       0.0157  |  0.0157
