буква       raw    |   enc
  а:       0.0157  |  0.0431
  б:       0.0471  |  0.0314
  в:       0.0353  |  0.0353
  г:       0.0392  |  0.0235
  д:       0.0431  |  0.0314
  е:       0.0353  |  0.0314
  ж:       0.0157  |  0.0431
  з:       0.0314  |  0.0275
  и:       0.0275  |  0.0431
  й:       0.0510  |  0.0275
  к:       0.0353  |  0.0157
  л:       0.0275  |  0.0471
  м:       0.0431  |  0.0275
  н:       0.0196  |  0.0431
  о:       0.0392  |  0.0471
  п:       0.0392  |  0.0196
  р:       0.0275  |  0.0275
  с:       0.0431  |  0.0196
  т:       0.0196  |  0.0392
  у:       0.0235  |  0.0118
  ф:       0.0314  |  0.0431
  х:       0.0157  |  0.0431
  ц:       0.0157  |  0.0392
  ч:       0.0431  |  0.0314
  ш:       0.0235  |  0.0392
  щ:       0.0275  |  0.0196
  ъ:       0.0118  |  0.0275
  ы:       0.0314  |  0.0157
  ь:       0.0314  |  0.0235
  э:       0.0275  |  0.0196
  ю:       0.0471  |  0.0118
  я:       0.0157  |  0.0314
  ё:       0.0196  |  0.0196
