буква       raw    |   enc
  а:       0.0235  |  0.0431
  б:       0.0431  |  0.0118
  в:       0.0314  |  0.0549
  г:       0.0235  |  0.0196
  д:       0.0392  |  0.0275
  е:       0.0275  |  0.0196
  ж:       0.0235  |  0.0235
  з:       0.0392  |  0.0431
  и:       0.0431  |  0.0157
  й:       0.0118  |  0.0275
  к:       0.0510  |  0.0471
  л:       0.0157  |  0.0118
  м:       0.0235  |  0.0196
  н:       0.0118  |  0.0392
  о:       0.0235  |  0.0118
  п:       0.0196  |  0.0392
  р:       0.0510  |  0.0196
  с:       0.0314  |  0.0471
  т:       0.0314  |  0.0588
  у:       0.0314  |  0.0118
  ф:       0.0275  |  0.0314
  х:       0.0275  |  0.0392
  ц:       0.0235  |  0.0392
  ч:       0.0314  |  0.0314
  ш:       0.0275  |  0.0431
  щ:       0.0510  |  0.0078
  ъ:       0.0353  |  0.0275
  ы:       0.0275  |  0.0275
  ь:       0.0235  |  0.0275
  э:       0.0196  |  0.0431
  ю:       0.0510  |  0.0392
  я:       0.0314  |  0.0235
  ё:       0.0275  |  0.0275
