буква       raw    |   enc
  а:       0.0275  |  0.0196
  б:       0.0353  |  0.0235
  в:       0.0392  |  0.0392
  г:       0.0314  |  0.0510
  д:       0.0392  |  0.0392
  е:       0.0353  |  0.0392
  ж:       0.0235  |  0.0157
  з:       0.0039  |  0.0275
  и:       0.0235  |  0.0196
  й:       0.0588  |  0.0314
  к:       0.0392  |  0.0353
  л:       0.0157  |  0.0157
  м:       0.0314  |  0.0392
  н:       0.0196  |  0.0157
  о:       0.0118  |  0.0275
  п:       0.0353  |  0.0157
  р:       0.0275  |  0.0549
  с:       0.0157  |  0.0353
  т:       0.0353  |  0.0157
  у:       0.0275  |  0.0314
  ф:       0.0235  |  0.0275
  х:       0.0196  |  0.0118
  ц:       0.0431  |  0.0392
  ч:       0.0353  |  0.0157
  ш:       0.0157  |  0.0314
  щ:       0.0431  |  0.0510
  ъ:       0.0235  |  0.0275
  ы:       0.0353  |  0.0392
  ь:       0.0275  |  0.0157
  э:       0.0471  |  0.0196
  ю:       0.0314  |  0.0314
  я:       0.0275  |  0.0471
  ё:       0.0510  |  0.0510
