буква       raw    |   enc
  а:       0.0490  |  0.0122
  б:       0.0122  |  0.0041
  в:       0.0327  |  0.0082
  г:       0.0041  |  0.0163
  д:       0.0163  |  0.0163
  е:       0.0776  |  0.0245
  ж:       0.0041  |  0.0245
  з:       0.0245  |  0.0163
  и:       0.0490  |  0.0163
  й:       0.0163  |  0.0122
  к:       0.0327  |  0.0367
  л:       0.0122  |  0.0245
  м:       0.0163  |  0.0122
  н:       0.0735  |  0.0286
  о:       0.1020  |  0.0163
  п:       0.0327  |  0.0327
  р:       0.0408  |  0.0286
  с:       0.0449  |  0.0245
  т:       0.0571  |  0.0653
  у:       0.0082  |  0.0204
  ф:       0.0041  |  0.0163
  х:       0.0122  |  0.0163
  ц:       0.0082  |  0.0327
  ч:       0.0122  |  0.0490
  ш:       0.0082  |  0.0449
  щ:       0.0000  |  0.0490
  ъ:       0.0000  |  0.0367
  ы:       0.0367  |  0.0367
  ь:       0.0041  |  0.0367
  э:       0.0041  |  0.0163
  ю:       0.0041  |  0.0204
  я:       0.0041  |  0.0082
  ё:       0.0000  |  0.0000
