буква       raw    |   enc
  а:       0.0750  |  0.0125
  б:       0.0208  |  0.0125
  в:       0.0292  |  0.0125
  г:       0.0208  |  0.0125
  д:       0.0167  |  0.0125
  е:       0.0500  |  0.0208
  ж:       0.0000  |  0.0375
  з:       0.0333  |  0.0208
  и:       0.0625  |  0.0250
  й:       0.0000  |  0.0292
  к:       0.0333  |  0.0417
  л:       0.0458  |  0.0167
  м:       0.0208  |  0.0167
  н:       0.0583  |  0.0375
  о:       0.0583  |  0.0250
  п:       0.0167  |  0.0458
  р:       0.0375  |  0.0250
  с:       0.0458  |  0.0333
  т:       0.0417  |  0.0167
  у:       0.0333  |  0.0125
  ф:       0.0000  |  0.0208
  х:       0.0042  |  0.0500
  ц:       0.0000  |  0.0333
  ч:       0.0125  |  0.0250
  ш:       0.0042  |  0.0292
  щ:       0.0000  |  0.0208
  ъ:       0.0000  |  0.0292
  ы:       0.0167  |  0.0542
  ь:       0.0208  |  0.0167
  э:       0.0000  |  0.0125
  ю:       0.0125  |  0.0208
  я:       0.0250  |  0.0167
  ё:       0.0000  |  0.0000
