буква       raw    |   enc
  а:       0.0460  |  0.0167
  б:       0.0126  |  0.0000
  в:       0.0377  |  0.0126
  г:       0.0126  |  0.0209
  д:       0.0544  |  0.0167
  е:       0.0711  |  0.0209
  ж:       0.0084  |  0.0251
  з:       0.0042  |  0.0084
  и:       0.0711  |  0.0293
  й:       0.0126  |  0.0251
  к:       0.0126  |  0.0209
  л:       0.0335  |  0.0167
  м:       0.0418  |  0.0293
  н:       0.0544  |  0.0377
  о:       0.0586  |  0.0167
  п:       0.0167  |  0.0335
  р:       0.0335  |  0.0084
  с:       0.0418  |  0.0209
  т:       0.0335  |  0.0335
  у:       0.0293  |  0.0377
  ф:       0.0000  |  0.0335
  х:       0.0084  |  0.0084
  ц:       0.0042  |  0.0377
  ч:       0.0126  |  0.0377
  ш:       0.0000  |  0.0293
  щ:       0.0000  |  0.0460
  ъ:       0.0000  |  0.0293
  ы:       0.0251  |  0.0502
  ь:       0.0126  |  0.0293
  э:       0.0000  |  0.0167
  ю:       0.0084  |  0.0209
  я:       0.0293  |  0.0167
  ё:       0.0000  |  0.0000
