буква       raw    |   enc
  а:       0.0690  |  0.0216
  б:       0.0129  |  0.0129
  в:       0.0129  |  0.0172
  г:       0.0000  |  0.0172
  д:       0.0345  |  0.0086
  е:       0.0647  |  0.0345
  ж:       0.0086  |  0.0216
  з:       0.0043  |  0.0259
  и:       0.0690  |  0.0216
  й:       0.0216  |  0.0345
  к:       0.0216  |  0.0129
  л:       0.0560  |  0.0172
  м:       0.0259  |  0.0216
  н:       0.0302  |  0.0259
  о:       0.0603  |  0.0302
  п:       0.0388  |  0.0302
  р:       0.0302  |  0.0129
  с:       0.0302  |  0.0086
  т:       0.0302  |  0.0172
  у:       0.0172  |  0.0388
  ф:       0.0000  |  0.0345
  х:       0.0388  |  0.0302
  ц:       0.0043  |  0.0388
  ч:       0.0259  |  0.0259
  ш:       0.0129  |  0.0129
  щ:       0.0000  |  0.0259
  ъ:       0.0000  |  0.0517
  ы:       0.0388  |  0.0302
  ь:       0.0086  |  0.0388
  э:       0.0043  |  0.0345
  ю:       0.0172  |  0.0259
  я:       0.0172  |  0.0129
  ё:       0.0000  |  0.0129
