буква       raw    |   enc
  а:       0.0242  |  0.0161
  б:       0.0202  |  0.0363
  в:       0.0242  |  0.0363
  г:       0.0121  |  0.0242
  д:       0.0161  |  0.0081
  е:       0.0323  |  0.0161
  ж:       0.0161  |  0.0323
  з:       0.0121  |  0.0403
  и:       0.0282  |  0.0282
  й:       0.0161  |  0.0282
  к:       0.0444  |  0.0242
  л:       0.0242  |  0.0403
  м:       0.0161  |  0.0282
  н:       0.0524  |  0.0000
  о:       0.1129  |  0.0363
  п:       0.0323  |  0.0242
  р:       0.0282  |  0.0242
  с:       0.0363  |  0.0282
  т:       0.0161  |  0.0121
  у:       0.0927  |  0.0282
  ф:       0.0000  |  0.0282
  х:       0.0000  |  0.0444
  ц:       0.0000  |  0.0040
  ч:       0.0202  |  0.0121
  ш:       0.0403  |  0.0282
  щ:       0.0081  |  0.0444
  ъ:       0.0000  |  0.0282
  ы:       0.0202  |  0.0081
  ь:       0.0121  |  0.0161
  э:       0.0000  |  0.0121
  ю:       0.0040  |  0.0282
  я:       0.0202  |  0.0161
  ё:       0.0000  |  0.0000
