буква       raw    |   enc
  а:       0.0366  |  0.0041
  б:       0.0081  |  0.0203
  в:       0.0569  |  0.0163
  г:       0.0244  |  0.0081
  д:       0.0407  |  0.0041
  е:       0.0610  |  0.0447
  ж:       0.0081  |  0.0081
  з:       0.0122  |  0.0081
  и:       0.0407  |  0.0163
  й:       0.0163  |  0.0244
  к:       0.0325  |  0.0528
  л:       0.0407  |  0.0203
  м:       0.0244  |  0.0244
  н:       0.0366  |  0.0163
  о:       0.1260  |  0.0366
  п:       0.0163  |  0.0366
  р:       0.0325  |  0.0285
  с:       0.0325  |  0.0041
  т:       0.0366  |  0.0285
  у:       0.0203  |  0.0325
  ф:       0.0000  |  0.0203
  х:       0.0041  |  0.0203
  ц:       0.0081  |  0.0488
  ч:       0.0122  |  0.0407
  ш:       0.0000  |  0.0407
  щ:       0.0000  |  0.0407
  ъ:       0.0000  |  0.0244
  ы:       0.0244  |  0.0407
  ь:       0.0122  |  0.0366
  э:       0.0000  |  0.0203
  ю:       0.0041  |  0.0000
  я:       0.0163  |  0.0163
  ё:       0.0000  |  0.0000
