буква       raw    |   enc
  а:       0.0402  |  0.0321
  б:       0.0120  |  0.0040
  в:       0.0361  |  0.0120
  г:       0.0080  |  0.0201
  д:       0.0321  |  0.0000
  е:       0.0683  |  0.0120
  ж:       0.0080  |  0.0161
  з:       0.0120  |  0.0201
  и:       0.0361  |  0.0120
  й:       0.0080  |  0.0361
  к:       0.0201  |  0.0201
  л:       0.0562  |  0.0080
  м:       0.0442  |  0.0120
  н:       0.0482  |  0.0361
  о:       0.1044  |  0.0241
  п:       0.0241  |  0.0442
  р:       0.0442  |  0.0201
  с:       0.0482  |  0.0120
  т:       0.0361  |  0.0201
  у:       0.0241  |  0.0482
  ф:       0.0000  |  0.0161
  х:       0.0120  |  0.0281
  ц:       0.0040  |  0.0402
  ч:       0.0201  |  0.0442
  ш:       0.0000  |  0.0522
  щ:       0.0000  |  0.0562
  ъ:       0.0000  |  0.0080
  ы:       0.0201  |  0.0241
  ь:       0.0080  |  0.0442
  э:       0.0000  |  0.0201
  ю:       0.0040  |  0.0161
  я:       0.0080  |  0.0161
  ё:       0.0000  |  0.0120
