буква       raw    |   enc
  а:       0.0490  |  0.0122
  б:       0.0122  |  0.0082
  в:       0.0204  |  0.0082
  г:       0.0327  |  0.0041
  д:       0.0449  |  0.0122
  е:       0.0694  |  0.0204
  ж:       0.0041  |  0.0204
  з:       0.0122  |  0.0041
  и:       0.0694  |  0.0204
  й:       0.0245  |  0.0327
  к:       0.0122  |  0.0286
  л:       0.0490  |  0.0245
  м:       0.0286  |  0.0163
  н:       0.0531  |  0.0449
  о:       0.0735  |  0.0367
  п:       0.0245  |  0.0408
  р:       0.0449  |  0.0367
  с:       0.0449  |  0.0082
  т:       0.0367  |  0.0367
  у:       0.0204  |  0.0163
  ф:       0.0000  |  0.0204
  х:       0.0000  |  0.0286
  ц:       0.0041  |  0.0327
  ч:       0.0041  |  0.0612
  ш:       0.0041  |  0.0245
  щ:       0.0041  |  0.0449
  ъ:       0.0000  |  0.0286
  ы:       0.0367  |  0.0490
  ь:       0.0082  |  0.0327
  э:       0.0000  |  0.0122
  ю:       0.0082  |  0.0122
  я:       0.0082  |  0.0245
  ё:       0.0000  |  0.0000
