буква       raw    |   enc
  а:       0.0569  |  0.0163
  б:       0.0203  |  0.0122
  в:       0.0325  |  0.0122
  г:       0.0163  |  0.0203
  д:       0.0081  |  0.0041
  е:       0.0407  |  0.0244
  ж:       0.0244  |  0.0203
  з:       0.0122  |  0.0244
  и:       0.0569  |  0.0041
  й:       0.0203  |  0.0407
  к:       0.0366  |  0.0285
  л:       0.0325  |  0.0325
  м:       0.0244  |  0.0163
  н:       0.0285  |  0.0285
  о:       0.0732  |  0.0325
  п:       0.0081  |  0.0244
  р:       0.0569  |  0.0366
  с:       0.0447  |  0.0203
  т:       0.0447  |  0.0244
  у:       0.0407  |  0.0488
  ф:       0.0000  |  0.0081
  х:       0.0122  |  0.0325
  ц:       0.0000  |  0.0285
  ч:       0.0000  |  0.0366
  ш:       0.0122  |  0.0244
  щ:       0.0000  |  0.0163
  ъ:       0.0000  |  0.0325
  ы:       0.0081  |  0.0407
  ь:       0.0285  |  0.0203
  э:       0.0122  |  0.0325
  ю:       0.0081  |  0.0163
  я:       0.0122  |  0.0122
  ё:       0.0081  |  0.0081
