буква       raw    |   enc
  а:       0.0606  |  0.0087
  б:       0.0173  |  0.0130
  в:       0.0346  |  0.0087
  г:       0.0173  |  0.0173
  д:       0.0433  |  0.0087
  е:       0.0649  |  0.0173
  ж:       0.0130  |  0.0130
  з:       0.0043  |  0.0173
  и:       0.0433  |  0.0216
  й:       0.0043  |  0.0346
  к:       0.0087  |  0.0433
  л:       0.0476  |  0.0346
  м:       0.0433  |  0.0260
  н:       0.0519  |  0.0346
  о:       0.0736  |  0.0087
  п:       0.0433  |  0.0303
  р:       0.0390  |  0.0173
  с:       0.0390  |  0.0390
  т:       0.0476  |  0.0087
  у:       0.0260  |  0.0303
  ф:       0.0000  |  0.0087
  х:       0.0043  |  0.0087
  ц:       0.0000  |  0.0303
  ч:       0.0260  |  0.0390
  ш:       0.0000  |  0.0390
  щ:       0.0000  |  0.0736
  ъ:       0.0000  |  0.0260
  ы:       0.0173  |  0.0216
  ь:       0.0216  |  0.0390
  э:       0.0043  |  0.0519
  ю:       0.0000  |  0.0346
  я:       0.0216  |  0.0043
  ё:       0.0000  |  0.0087
